,time_zone,submission_time,num_gpus,duration
0,2023-04-21 04:43:58,15,2,8
1,2023-04-21 04:45:42,17,1,73
2,2023-04-21 04:58:32,30,1,139
3,2023-04-21 04:58:32,30,1,134
4,2023-04-21 04:58:32,30,1,144
5,2023-04-21 04:58:32,30,1,144
6,2023-04-21 05:07:34,39,4,133
7,2023-04-21 05:07:34,39,4,133
8,2023-04-21 05:07:34,39,4,233
9,2023-04-21 05:07:34,39,4,233
10,2023-04-21 05:07:35,39,4,118
11,2023-04-21 05:07:35,39,4,118
12,2023-04-21 05:07:35,39,4,138
13,2023-04-21 05:07:35,39,4,138
14,2023-04-21 05:07:35,39,4,193
15,2023-04-21 05:07:35,39,4,193
16,2023-04-21 05:07:35,39,4,228
17,2023-04-21 05:07:35,39,4,228
18,2023-04-21 05:07:35,39,4,158
19,2023-04-21 05:07:35,39,4,158
20,2023-04-21 05:07:35,39,4,133
21,2023-04-21 05:07:35,39,4,133
22,2023-04-21 05:07:35,39,4,918
23,2023-04-21 05:07:35,39,4,918
24,2023-04-21 05:07:35,39,4,133
25,2023-04-21 05:07:35,39,4,133
26,2023-04-21 05:07:35,39,4,208
27,2023-04-21 05:07:35,39,4,208
28,2023-04-21 05:07:35,39,4,178
29,2023-04-21 05:07:35,39,4,178
30,2023-04-21 05:07:35,39,4,113
31,2023-04-21 05:07:35,39,4,113
32,2023-04-21 05:07:35,39,4,134
33,2023-04-21 05:07:35,39,4,134
34,2023-04-21 05:07:35,39,4,143
35,2023-04-21 05:07:35,39,4,143
36,2023-04-21 05:07:35,39,4,178
37,2023-04-21 05:07:35,39,4,178
38,2023-04-21 05:07:35,39,4,178
39,2023-04-21 05:07:35,39,4,178
40,2023-04-21 05:07:35,39,4,133
41,2023-04-21 05:07:35,39,4,133
42,2023-04-21 05:07:35,39,4,183
43,2023-04-21 05:07:35,39,4,183
44,2023-04-21 05:07:35,39,4,138
45,2023-04-21 05:07:35,39,4,138
46,2023-04-21 05:07:35,39,4,453
47,2023-04-21 05:07:35,39,4,453
48,2023-04-21 05:07:35,39,4,118
49,2023-04-21 05:07:35,39,4,118
50,2023-04-21 05:07:35,39,4,269
51,2023-04-21 05:07:35,39,4,269
52,2023-04-21 05:07:35,39,4,173
53,2023-04-21 05:07:35,39,4,173
54,2023-04-21 05:07:35,39,4,183
55,2023-04-21 05:07:35,39,4,183
56,2023-04-21 05:07:35,39,4,158
57,2023-04-21 05:07:35,39,4,158
58,2023-04-21 05:07:35,39,4,93
59,2023-04-21 05:07:35,39,4,93
60,2023-04-21 05:07:35,39,4,123
61,2023-04-21 05:07:35,39,4,123
62,2023-04-21 05:07:35,39,4,153
63,2023-04-21 05:07:35,39,4,153
64,2023-04-21 05:09:08,41,1,54
65,2023-04-21 05:09:08,41,1,74
66,2023-04-21 05:09:08,41,1,69
67,2023-04-21 05:09:08,41,1,74
68,2023-04-21 05:09:46,41,4,158
69,2023-04-21 05:09:46,41,4,158
70,2023-04-21 05:09:49,41,4,229
71,2023-04-21 05:09:49,41,4,229
72,2023-04-21 05:10:06,42,4,123
73,2023-04-21 05:10:06,42,4,123
74,2023-04-21 05:11:01,43,4,203
75,2023-04-21 05:11:01,43,4,203
76,2023-04-21 05:11:41,43,4,128
77,2023-04-21 05:11:41,43,4,128
78,2023-04-21 05:12:19,44,4,153
79,2023-04-21 05:12:19,44,4,153
80,2023-04-21 05:12:27,44,4,203
81,2023-04-21 05:12:27,44,4,203
82,2023-04-21 05:13:34,45,4,283
83,2023-04-21 05:13:34,45,4,283
84,2023-04-21 05:13:54,45,4,188
85,2023-04-21 05:13:54,45,4,188
86,2023-04-21 05:15:25,47,4,253
87,2023-04-21 05:15:25,47,4,253
88,2023-04-21 05:15:27,47,4,253
89,2023-04-21 05:15:27,47,4,253
90,2023-04-21 05:15:47,47,4,344
91,2023-04-21 05:15:47,47,4,344
92,2023-04-21 05:16:11,48,4,188
93,2023-04-21 05:16:11,48,4,188
94,2023-04-21 05:17:45,49,4,19
95,2023-04-21 05:17:45,49,4,19
96,2023-04-21 05:17:48,49,4,163
97,2023-04-21 05:17:48,49,4,163
98,2023-04-21 05:18:24,50,4,103
99,2023-04-21 05:18:24,50,4,103
100,2023-04-21 05:18:45,50,4,163
101,2023-04-21 05:18:45,50,4,163
102,2023-04-21 05:19:28,51,4,213
103,2023-04-21 05:19:28,51,4,213
104,2023-04-21 05:20:34,52,4,288
105,2023-04-21 05:20:34,52,4,288
106,2023-04-21 05:20:42,52,4,173
107,2023-04-21 05:20:42,52,4,173
108,2023-04-21 05:20:51,52,4,268
109,2023-04-21 05:20:51,52,4,268
110,2023-04-21 05:22:06,54,4,259
111,2023-04-21 05:22:06,54,4,259
112,2023-04-21 05:23:44,55,4,309
113,2023-04-21 05:23:44,55,4,309
114,2023-04-21 05:25:09,57,4,128
115,2023-04-21 05:25:09,57,4,128
116,2023-04-21 05:25:11,57,4,153
117,2023-04-21 05:25:11,57,4,153
118,2023-04-21 05:47:57,79,4,198
119,2023-04-21 05:47:57,79,4,198
120,2023-04-21 05:47:57,79,4,143
121,2023-04-21 05:47:57,79,4,143
122,2023-04-21 05:53:25,85,4,148
123,2023-04-21 05:53:25,85,4,148
124,2023-04-21 05:53:25,85,4,183
125,2023-04-21 05:53:25,85,4,183
126,2023-04-21 05:55:05,87,4,20
127,2023-04-21 05:55:05,87,4,20
128,2023-04-21 05:55:39,87,4,50
129,2023-04-21 05:55:39,87,4,50
130,2023-04-21 05:56:39,88,4,50
131,2023-04-21 05:56:39,88,4,50
132,2023-04-21 05:58:38,90,4,231
133,2023-04-21 05:58:38,90,4,231
134,2023-04-21 05:59:42,91,4,163
135,2023-04-21 05:59:42,91,4,163
136,2023-04-21 06:01:46,93,4,188
137,2023-04-21 06:01:46,93,4,188
138,2023-04-21 06:01:46,93,4,223
139,2023-04-21 06:01:46,93,4,223
140,2023-04-21 06:01:46,93,4,173
141,2023-04-21 06:01:46,93,4,173
142,2023-04-21 06:01:46,93,4,178
143,2023-04-21 06:01:46,93,4,178
144,2023-04-21 06:01:46,93,4,188
145,2023-04-21 06:01:46,93,4,188
146,2023-04-21 06:01:46,93,4,203
147,2023-04-21 06:01:46,93,4,203
148,2023-04-21 06:01:46,93,4,223
149,2023-04-21 06:01:46,93,4,223
150,2023-04-21 06:01:46,93,4,299
151,2023-04-21 06:01:46,93,4,299
152,2023-04-21 06:01:46,93,4,168
153,2023-04-21 06:01:46,93,4,168
154,2023-04-21 06:01:46,93,4,153
155,2023-04-21 06:01:46,93,4,153
156,2023-04-21 06:18:30,110,4,202
157,2023-04-21 06:18:30,110,4,202
158,2023-04-21 06:19:31,111,1,83
159,2023-04-21 06:24:33,116,1,123
160,2023-04-21 06:24:33,116,1,108
161,2023-04-21 06:24:33,116,1,118
162,2023-04-21 06:24:33,116,1,108
163,2023-04-21 06:24:33,116,1,113
164,2023-04-21 06:24:33,116,1,128
165,2023-04-21 06:24:33,116,1,123
166,2023-04-21 06:24:34,116,1,108
167,2023-04-21 06:24:51,116,4,986
168,2023-04-21 06:24:51,116,4,986
169,2023-04-21 06:26:22,118,1,103
170,2023-04-21 06:26:22,118,1,109
171,2023-04-21 06:26:27,118,1,134
172,2023-04-21 06:26:32,118,1,98
173,2023-04-21 06:26:37,118,1,88
174,2023-04-21 06:26:37,118,1,159
175,2023-04-21 06:26:41,118,1,138
176,2023-04-21 06:26:42,118,1,153
177,2023-04-21 06:28:10,120,1,94
178,2023-04-21 06:28:20,120,1,103
179,2023-04-21 06:28:25,120,1,1119
180,2023-04-21 06:29:00,121,1,168
181,2023-04-21 06:29:53,121,1,88
182,2023-04-21 06:31:21,123,1,88
183,2023-04-21 06:32:08,124,1,178
184,2023-04-21 06:35:08,127,1,182
185,2023-04-21 06:38:08,130,2,79
186,2023-04-21 06:39:28,131,2,68
187,2023-04-21 06:41:52,133,2,88
188,2023-04-21 06:41:52,133,2,103
189,2023-04-21 06:41:52,133,2,103
190,2023-04-21 06:41:52,133,2,108
191,2023-04-21 06:41:52,133,2,113
192,2023-04-21 06:41:52,133,2,118
193,2023-04-21 06:41:52,133,2,113
194,2023-04-21 06:41:52,133,2,83
195,2023-04-21 06:41:52,133,2,124
196,2023-04-21 06:41:52,133,2,94
197,2023-04-21 06:41:52,133,2,75
198,2023-04-21 06:41:52,133,2,109
199,2023-04-21 06:41:52,133,2,149
200,2023-04-21 06:41:52,133,2,99
201,2023-04-21 06:41:52,133,2,114
202,2023-04-21 06:41:52,133,2,80
203,2023-04-21 06:43:21,135,2,80
204,2023-04-21 06:43:36,135,2,84
205,2023-04-21 06:44:47,136,2,118
206,2023-04-21 06:46:41,138,4,20
207,2023-04-21 06:46:41,138,4,20
208,2023-04-21 06:47:00,139,2,69
209,2023-04-21 06:47:13,139,4,20
210,2023-04-21 06:47:13,139,4,20
211,2023-04-21 06:48:04,140,4,54
212,2023-04-21 06:48:04,140,4,54
213,2023-04-21 06:48:09,140,2,73
214,2023-04-21 06:48:37,140,2,125
215,2023-04-21 06:50:43,142,2,123
216,2023-04-21 06:51:13,143,1,74
217,2023-04-21 06:51:13,143,1,89
218,2023-04-21 06:51:13,143,1,108
219,2023-04-21 06:51:13,143,1,123
220,2023-04-21 06:51:13,143,1,113
221,2023-04-21 06:51:13,143,1,93
222,2023-04-21 06:51:13,143,1,103
223,2023-04-21 06:51:13,143,1,138
224,2023-04-21 06:51:13,143,1,178
225,2023-04-21 06:51:13,143,1,83
226,2023-04-21 06:51:13,143,1,88
227,2023-04-21 06:51:13,143,1,78
228,2023-04-21 06:51:14,143,1,78
229,2023-04-21 06:51:17,143,1,113
230,2023-04-21 06:51:18,143,1,163
231,2023-04-21 07:01:14,153,4,162
232,2023-04-21 07:01:14,153,4,162
233,2023-04-21 08:27:41,239,1,178
234,2023-04-21 08:38:47,250,1,183
235,2023-04-21 08:38:47,250,1,128
236,2023-04-21 08:38:47,250,1,108
237,2023-04-21 08:51:42,263,2,88
238,2023-04-21 08:51:42,263,2,129
239,2023-04-21 08:51:42,263,2,103
240,2023-04-21 08:51:42,263,2,89
241,2023-04-21 08:51:42,263,2,78
242,2023-04-21 08:51:42,263,2,83
243,2023-04-21 08:51:42,263,2,78
244,2023-04-21 08:51:42,263,2,94
245,2023-04-21 08:51:43,263,2,69
246,2023-04-21 08:51:43,263,2,73
247,2023-04-21 08:51:43,263,2,57
248,2023-04-21 08:51:43,263,2,64
249,2023-04-21 08:51:43,263,2,78
250,2023-04-21 08:51:43,263,2,103
251,2023-04-21 08:51:43,263,2,68
252,2023-04-21 08:53:17,265,2,67
253,2023-04-21 09:01:42,273,2,128
254,2023-04-21 09:01:42,273,2,88
255,2023-04-21 09:01:42,273,2,73
256,2023-04-21 09:08:01,280,4,238
257,2023-04-21 09:08:01,280,4,238
258,2023-04-21 09:08:01,280,4,188
259,2023-04-21 09:08:01,280,4,188
260,2023-04-21 09:09:33,281,4,268
261,2023-04-21 09:09:33,281,4,268
262,2023-04-21 09:09:51,281,2,88
263,2023-04-21 09:09:51,281,2,108
264,2023-04-21 09:09:51,281,2,123
265,2023-04-21 09:28:22,300,4,178
266,2023-04-21 09:28:22,300,4,178
267,2023-04-21 09:32:06,304,2,128
268,2023-04-21 09:32:06,304,2,93
269,2023-04-21 09:32:06,304,2,74
270,2023-04-21 09:33:22,305,4,233
271,2023-04-21 09:33:22,305,4,233
272,2023-04-21 09:40:11,312,4,278
273,2023-04-21 09:40:11,312,4,278
274,2023-04-21 09:54:21,326,2,103
275,2023-04-21 09:54:21,326,2,93
276,2023-04-21 09:54:21,326,2,93
277,2023-04-21 09:54:21,326,2,143
278,2023-04-21 09:54:21,326,2,123
279,2023-04-21 09:54:21,326,2,103
280,2023-04-21 09:54:21,326,2,113
281,2023-04-21 09:54:21,326,2,108
282,2023-04-21 09:54:21,326,2,88
283,2023-04-21 09:54:21,326,2,93
284,2023-04-21 09:54:21,326,2,78
285,2023-04-21 09:54:21,326,2,83
286,2023-04-21 09:54:21,326,2,128
287,2023-04-21 09:54:21,326,2,73
288,2023-04-21 09:54:21,326,2,78
289,2023-04-21 09:54:21,326,2,83
290,2023-04-21 10:07:15,339,2,93
291,2023-04-21 10:07:15,339,2,83
292,2023-04-21 10:07:15,339,2,78
293,2023-04-21 10:07:15,339,2,68
294,2023-04-21 10:07:15,339,2,98
295,2023-04-21 10:07:15,339,2,129
296,2023-04-21 10:07:15,339,2,88
297,2023-04-21 10:07:15,339,2,88
298,2023-04-21 10:07:15,339,2,93
299,2023-04-21 10:07:15,339,2,108
300,2023-04-21 10:07:15,339,2,63
301,2023-04-21 10:07:15,339,2,78
302,2023-04-21 10:07:15,339,2,78
303,2023-04-21 10:07:15,339,2,73
304,2023-04-21 10:07:15,339,2,108
305,2023-04-21 10:07:15,339,2,68
306,2023-04-21 10:11:55,343,2,93
307,2023-04-21 10:11:55,343,2,93
308,2023-04-21 10:11:55,343,2,98
309,2023-04-21 10:11:55,343,2,93
310,2023-04-21 10:11:55,343,2,93
311,2023-04-21 10:11:55,343,2,83
312,2023-04-21 10:11:55,343,2,153
313,2023-04-21 10:11:55,343,2,108
314,2023-04-21 10:11:55,343,2,103
315,2023-04-21 10:11:55,343,2,113
316,2023-04-21 10:11:55,343,2,108
317,2023-04-21 10:11:55,343,2,98
318,2023-04-21 10:11:55,343,2,88
319,2023-04-21 10:11:55,343,2,123
320,2023-04-21 10:11:55,343,2,93
321,2023-04-21 10:11:56,343,2,108
322,2023-04-21 10:13:19,345,2,103
323,2023-04-21 10:13:29,345,2,148
324,2023-04-21 10:13:29,345,2,103
325,2023-04-21 10:14:54,346,1,83
326,2023-04-21 10:14:54,346,1,68
327,2023-04-21 10:14:54,346,1,153
328,2023-04-21 10:14:54,346,1,68
329,2023-04-21 10:14:54,346,1,88
330,2023-04-21 10:14:54,346,1,73
331,2023-04-21 10:14:54,346,1,77
332,2023-04-21 10:14:54,346,1,68
333,2023-04-21 10:14:54,346,1,58
334,2023-04-21 10:14:54,346,1,53
335,2023-04-21 10:14:54,346,1,103
336,2023-04-21 10:14:54,346,1,63
337,2023-04-21 10:14:54,346,1,58
338,2023-04-21 10:14:54,346,1,73
339,2023-04-21 10:14:54,346,1,63
340,2023-04-21 10:15:09,347,1,58
341,2023-04-21 10:16:02,348,1,68
342,2023-04-21 10:16:02,348,1,72
343,2023-04-21 10:16:05,348,1,118
344,2023-04-21 10:28:18,360,2,178
